0.559632	-0.169339	1.198422
0.543503	-0.251012	1.280339
0.544772	-0.116745	1.189243
0.504078	-0.126464	1.212711
0.552529	0.021274	1.068482
0.366733	-0.172887	1.226024
0.239489	0.165990	0.896995
0.827225	-0.052310	1.161388
0.314395	-0.023515	1.074044
0.754765	-0.316881	1.366597
0.833259	-0.369065	1.420245
0.920995	-0.331160	1.424790
0.563557	0.212589	0.906656
0.589859	0.195077	0.915823
-0.009130	0.159232	0.835636
0.340664	-0.149146	1.171843
0.499084	-0.051898	1.132843
-0.165251	0.100602	0.902515
0.180906	0.241114	0.820138
0.162473	0.202479	0.842031
0.247976	0.062442	0.962616
0.232460	0.071640	0.957421
0.253038	0.042804	0.998828
0.171388	0.084282	0.915572
0.002779	0.090272	0.931358
0.130802	0.060612	1.001649
0.027423	-0.065551	1.087047
0.108501	-0.187023	1.181982
0.054800	0.219041	0.800421
0.028577	0.215182	0.781908
0.043453	0.202402	0.819365
0.252545	0.142883	0.910112
0.213829	0.145888	0.903311
0.119690	-0.002552	1.026819
0.066303	-0.031305	1.004096
0.100644	-0.062995	1.096221
0.058584	-0.037804	1.064744
-0.043358	0.090688	0.970105
0.077230	0.073281	0.956207
0.078079	0.020994	1.006206
0.137161	-0.017063	1.054157
-0.125852	0.162378	0.852243
-0.120135	0.147422	0.864716
0.704055	0.164091	1.043980
0.031537	0.075069	0.957673
0.340753	0.097821	0.970837
0.368032	0.091452	1.016450
0.783361	-0.255759	1.313553
0.591485	-0.110055	1.187497
0.028054	0.188865	0.827881
-0.038719	-0.304996	1.309201
0.169723	-0.265683	1.216228
0.025085	-0.092551	1.086503
-0.106176	-0.043187	1.043633
0.767441	-0.323057	1.396953
0.141141	-0.062372	1.110515
-0.010032	0.135388	0.878852
-0.160000	0.198318	0.772194
-0.046798	0.199367	0.840837
0.059376	-0.197767	1.212661
-0.045945	0.038054	0.965537
0.380723	-0.231256	1.290271
0.076968	0.077462	0.853454
0.041667	0.081886	0.951000
0.040793	0.073434	0.958158
0.038830	0.053756	1.012318
0.136989	-0.015178	1.058672
-0.029072	0.176389	0.850509
-0.033877	0.156898	0.846529
0.234691	0.136399	0.910476
-0.085537	0.129107	0.842565
0.058938	-0.082133	1.099348
0.063367	-0.115182	1.131450
-0.146545	0.148208	0.851640
-0.161467	0.126766	0.867586
0.040715	0.213083	0.836123
0.054168	0.174305	0.779755
0.026633	0.190937	0.839653
0.093111	0.015928	0.994365
0.213401	0.186877	0.864767
0.208573	0.178626	0.833884
0.769228	0.080478	1.077003
0.033833	0.014075	1.033015
-0.023076	0.205773	0.838604
0.012253	0.075830	0.946532
0.584123	0.231642	0.887886
0.537457	0.226866	0.876884
0.487357	0.243571	0.855027
0.488671	-0.208944	1.273954
0.555455	-0.258910	1.321061
0.498142	-0.125824	1.194264
-0.106262	-0.068162	1.059632
-0.163978	-0.112359	1.153929
-0.026007	-0.017392	1.033160
-0.082996	-0.045012	1.037836
0.471584	0.030056	1.052352
0.875193	-0.132917	1.227494
0.422004	-0.155617	1.205275
0.578090	0.023882	1.147282
0.132535	0.103872	0.745866
0.076649	0.092786	0.913298
0.403987	0.228031	0.810042
0.020637	-0.248871	1.025496
0.078372	0.185051	0.854940
-0.026928	-0.118866	1.108733
0.036841	-0.009704	1.062764
0.025265	-0.068120	1.096029
0.343219	0.014836	1.024999
0.314395	-0.023515	1.074044
0.471500	-0.193664	1.261302
0.434380	-0.166757	1.232133
0.322620	-0.075901	1.141412
0.695663	0.176371	0.961276
0.108293	-0.095249	1.110089
-0.060810	0.119307	0.894432
0.106296	-0.190031	1.167045
0.898393	-0.219316	1.322634
0.364700	-0.172753	1.217357
0.686031	-0.007454	1.118956
0.643508	0.165422	0.957182
-0.124302	0.149804	0.880271
0.051471	0.219804	0.779037
0.054210	0.209172	0.837540
-0.018777	0.048447	0.955928
-0.011011	0.004121	1.008971
0.252028	0.141900	0.913347
0.171352	0.082752	0.906963
-0.014810	0.115501	0.898485
-0.003216	0.092839	0.896110
0.123853	0.055254	0.959100
0.127744	0.021607	1.016378
0.563665	0.223731	0.925021
0.829350	-0.367689	1.415509
0.477608	-0.267796	1.260753
0.494917	-0.051264	1.127862
0.591402	-0.110260	1.188621
0.135921	0.042535	0.950779
0.162743	0.201267	0.841796
-0.093445	0.050863	0.903470
0.034653	0.014768	1.024372
0.095581	0.206445	0.833369
0.019402	0.155593	0.840973
0.011323	0.075084	0.934814
0.534243	0.202393	0.851684
0.144755	-0.032608	1.063906
0.083643	0.163538	0.857168
0.183161	-0.141257	1.116220
0.054275	-0.043131	1.095870
0.094334	0.214735	0.851683
-0.174288	0.184093	0.879453
-0.158687	0.147358	0.842139
-0.003393	0.126029	0.876705
0.920532	-0.318901	1.483981
-0.131729	0.157024	0.868852
-0.148125	0.151191	0.856556
0.585831	0.138960	1.214910
0.700532	0.186475	1.034221
0.298916	-0.100268	1.136672
0.082831	0.134808	0.782721
0.036508	0.166776	0.969314
0.102950	0.101844	0.965453
0.083668	0.096031	1.006757
-0.008073	0.063245	1.003203
-0.000005	0.045225	0.886462
0.876148	-0.212186	1.283821
-0.042580	0.002623	0.682354
-0.010032	0.135388	0.878852
0.741058	0.075942	1.033744
0.059332	-0.080151	1.106347
0.069356	-0.108370	1.106802
-0.006998	0.096149	0.918304
0.141141	-0.062372	1.110515
-0.099462	0.133874	0.831422
-0.096699	0.134576	0.867452
0.601113	0.198019	0.932708
0.162712	-0.201523	1.289130
0.076557	0.182927	0.850204
0.055097	0.162131	0.819375
-0.014429	0.005212	1.028388
0.067137	-0.037920	1.092036
0.090588	-0.046877	1.107086
0.072090	0.165001	0.675337
0.039027	0.193579	0.860119
0.986022	-0.367839	1.510266
0.540868	-0.115790	1.173687
0.487021	-0.122660	1.162755
0.076199	0.074482	0.964962
0.077118	0.020048	1.010009
0.037857	-0.010469	1.069169
0.029903	-0.045992	1.060738
0.021463	0.200726	0.816987
-0.160000	0.198318	0.772194
0.093829	0.163926	0.858496
0.105983	0.141417	0.838423
0.343219	0.014836	1.024999
0.319374	-0.020615	1.086053
-0.160674	0.127229	0.867728
-0.186225	0.000967	0.973751
-0.066391	0.123099	0.915895
-0.081024	0.128981	0.904239
0.465073	0.166288	0.907499
0.746166	-0.305182	1.394515
0.152361	-0.014491	1.049028
0.108209	0.094568	0.909236
0.853671	-0.284624	1.462336
0.059817	-0.016205	1.057907
0.100163	-0.062676	1.090235
0.052418	0.116587	0.828856
0.014816	0.192260	0.914683
0.528017	0.229959	0.889999
0.448704	0.043505	1.043183
0.386910	0.165682	0.843601
0.820160	-0.155833	1.283086
0.429743	-0.023171	1.097878
0.254006	0.143561	0.912821
0.208573	0.178626	0.833884
0.009189	-0.083787	1.134692
-0.275823	-0.052439	1.096409
0.353328	-0.157705	1.229214
-0.046711	-0.013655	1.114818
-0.043012	-0.016330	1.076241
0.068764	-0.043467	1.028846
0.053612	-0.053553	1.104017
-0.103366	0.137378	0.848224
0.039671	0.056304	0.975892
-0.018631	0.083673	1.380828
0.018769	0.043907	0.951631
0.033805	0.078064	0.928307
0.017815	0.068654	0.978607
-0.153519	0.154360	0.867772
-0.163999	0.149590	0.855370
-0.045658	-0.317914	1.353247
0.047969	-0.022918	1.062629
0.164381	0.011587	1.006933
0.162234	-0.008185	1.038094
0.143543	-0.029718	1.049313
0.069356	-0.108370	1.106802
-0.196784	0.182580	0.861574
0.011323	0.075084	0.934814
0.033681	0.014134	1.018355
0.042256	0.082294	0.944385
0.080962	0.079451	0.947883
0.646639	0.167637	0.959563
0.637450	0.185061	0.969320
0.554618	0.216626	0.903228
0.391922	0.173325	0.873467
0.620042	-0.058287	1.132048
0.343219	0.014836	1.024999
0.397786	-0.055848	1.129210
0.323543	-0.075101	1.131881
0.074129	0.017313	1.014427
-0.037553	0.158857	0.846727
0.046509	-0.087014	1.095282
-0.030759	-0.124232	1.146039
-0.180238	0.105704	0.945043
0.108500	0.150471	0.994247
0.453682	0.143906	0.943041
0.674501	-0.166356	1.220962
0.717881	-0.187140	1.313699
0.053612	-0.053553	1.104017
-0.111850	0.143270	0.898204
-0.017788	0.055027	0.964041
0.457676	0.044966	1.074583
0.234788	0.131796	0.917778
0.267282	0.096503	0.946544
0.541894	-0.083161	1.152824
0.292702	0.045131	0.997294
0.282929	0.042575	1.053545
0.061017	-0.018071	1.054254
0.720687	-0.105066	1.238407
0.128879	0.110482	0.970259
0.164381	0.011587	1.006933
0.168840	-0.005007	1.103212
0.017815	0.068654	0.978607
0.106425	0.024737	0.604562
0.016680	0.041962	0.926714
0.062440	-0.045994	0.511324
0.137224	-0.031708	1.138463
0.077103	-0.064694	1.120188
-0.100670	0.136534	0.864193
0.015438	0.038964	0.911113
0.254272	0.147175	0.935805
0.161285	0.202011	0.840061
0.183577	0.181585	0.781602
0.259409	0.035715	1.070702
0.074617	0.035268	0.826995
0.074841	0.018096	1.044054
0.067128	0.064951	1.005895
0.593071	-0.111044	1.203338
1.576326	-0.421255	3.786771
0.444813	0.141263	0.923530
0.319987	0.075874	0.981397
0.675048	0.194238	0.963226
0.463978	0.085302	0.837372
0.643793	-0.301398	1.365867
0.202416	0.030245	1.009589
-0.146382	0.093283	0.857663
-0.205550	0.003036	1.024763
0.014751	0.069358	0.883213
0.055175	-0.078060	1.123650
-0.031845	-0.015886	1.013297
0.477180	0.051273	1.166352
0.453086	0.041459	1.054374
0.402442	0.033095	0.919037
0.498977	-0.124668	1.203798
0.535343	-0.158094	1.253789
0.352278	0.017011	1.080840
0.035725	0.009363	1.027745
-0.128835	0.004262	0.947831
-0.009975	-0.005015	0.609847
-0.040383	-0.103593	1.071925
-0.137499	-0.061866	1.054286
-0.115213	-0.009408	1.038166
-0.131658	-0.039898	1.098798
0.055175	-0.078060	1.123650
0.090726	-0.098713	1.153849
-0.128387	0.092492	0.848809
0.544211	-0.119153	1.184621
0.395721	-0.056257	1.124338
0.415643	-0.103190	1.148203
0.488061	-0.205749	1.296061
0.555668	-0.260770	1.333525
0.460751	-0.156767	1.218887
0.318356	-0.072741	1.117945
0.563087	-0.035029	1.111254
0.105571	0.094886	0.916859
-0.102956	0.134531	0.865027
-0.193123	-0.016864	0.989313
-0.047491	0.156332	0.845061
0.820668	0.251528	1.238776
0.750707	0.077599	1.054668
